ST,Source,Model,m,lci,uci,ucl,lcl
8073,Poultry,Island,0.008980856634222722,0.0017566552068576308,0.02319516393096736,0.014470948228518186,0.004958944720088281
8073,Ruminants,Dirichlet,0.1417915229700929,0.0055621839861181585,0.5666060751541753,0.29995060411706354,0.04664139198677486
8073,Ruminants,Island,0.011816192818451086,0.0019954759319081353,0.030671668133800355,0.018918984619122618,0.0065770256610543035
8073,Water,Dirichlet,0.47506526356451784,0.08900957347052024,0.8531599170528574,0.6684189044209825,0.276498674045745
8073,Water,Island,0.8785754251837768,0.8356112457748321,0.9164548075717948,0.8951399373377212,0.8604571421243478
8074,Other,Dirichlet,0.13246346594478725,0.005029448703582329,0.5291660050461534,0.2766610305456623,0.0437832156717428
8074,Other,Island,0.09927802375401579,0.06498543425814614,0.14069944476800053,0.1164395998678546,0.08391214354447218
8074,Poultry,Dirichlet,0.07649249305489936,0.002935689647943108,0.3850973923078932,0.175261462114028,0.02455926881176901
8074,Poultry,Island,0.009135861197928904,0.0017915980378667995,0.023588734698332083,0.014726541549001755,0.005043354403735038
8074,Ruminants,Dirichlet,0.1095203822199433,0.004150896052540606,0.4750353890562442,0.23892407665294318,0.03550798435053875
8074,Ruminants,Island,0.011959839580351246,0.0020206824103544004,0.031130083737413192,0.019162339345051363,0.00666463055820736
8074,Water,Dirichlet,0.5936457634148717,0.20418896749339158,0.8932345951202583,0.7469476668839408,0.4118609945001809
8074,Water,Island,0.877130383439101,0.8336818689486599,0.9154771524578409,0.8939361623005,0.8587270508806162
8075,Other,Dirichlet,0.22835269918452172,0.009576028115033204,0.7440110710011842,0.45401148046791145,0.08484177944992809
8075,Other,Island,0.34854245105195936,0.19878091099729048,0.529291994517566,0.4265906862925776,0.280094911579609
8075,Poultry,Dirichlet,0.13379901328682753,0.004799023039344424,0.5997464454390586,0.30110589002611904,0.044421114983715905
8075,Poultry,Island,0.4099160618298925,0.24701611685009667,0.5845385590899785,0.4858311916331387,0.335667215743585
8075,Ruminants,Dirichlet,0.19200011569617204,0.007580780327144239,0.6835708936163709,0.38584515822066945,0.06401449837340424
8075,Ruminants,Island,0.03916908842929524,0.017817748324754683,0.07985538894020956,0.05340665395691658,0.02794503303911156
8075,Water,Dirichlet,0.2758476779716135,0.011583530615853004,0.7811556741231455,0.5095312638819178,0.1004549330326515
8075,Water,Island,0.1861465702849987,0.07171966094271427,0.35374572475391974,0.2541116271077581,0.12947806264203676
8076,Other,Dirichlet,0.2307724974319343,0.009672703629789874,0.7399089016918422,0.4504094464814713,0.08291167054351135
8076,Other,Island,0.6192184680061488,0.5647225500892777,0.6732251931886795,0.6424126083653159,0.5955123727677964
8076,Poultry,Dirichlet,0.13510652693271596,0.004891701905728379,0.5882516038431665,0.30301307319178544,0.04410588214638066
8076,Poultry,Island,0.04983082486092112,0.027521940955375242,0.08023896759035588,0.06246471423558249,0.039405386357175484
8076,Ruminants,Dirichlet,0.1912480416293984,0.007608769553551587,0.7051163538203663,0.3951240882455394,0.0673311311234208
8076,Ruminants,Island,0.012716108793377355,0.007150429186872623,0.021011903909006147,0.01591698755940934,0.01004501915700159
8076,Water,Dirichlet,0.27417453946688,0.012801361913958111,0.7810167928304619,0.506489107932403,0.09711369942041849
8076,Water,Island,0.3165044420987836,0.2645860864372939,0.3689352232793185,0.3392303350267649,0.2941370347081751
10002,Other,Dirichlet,0.17802968141082512,0.006675146144409477,0.638973543491873,0.365695619536125,0.06221079171564889
10002,Other,Island,0.013988597480473666,0.004198328298600132,0.029438317078026112,0.020018747136497338,0.008980766802127413
10002,Poultry,Dirichlet,0.10390017625666599,0.00427247030450402,0.48664652642108996,0.2400146576587671,0.034873505113016366
10002,Poultry,Island,0.01786614606330042,0.004529281351976847,0.0375174042095065,0.02571289714010861,0.011334455726984364
10002,Ruminants,Dirichlet,0.36920635210908864,0.06244099101051213,0.7910216726863971,0.5659736190664625,0.19830568970505172
10002,Ruminants,Island,0.9082893664395797,0.8723236748606932,0.9400412043584696,0.9230974504079671,0.893024235495144
10002,Water,Dirichlet,0.21104034049716286,0.009230439010825753,0.6883014531609674,0.4164407552033855,0.07577338975133477
10002,Water,Island,0.05796427822929094,0.03178925188910837,0.08974177731888743,0.0713354834997408,0.04573736862220464
10003,Other,Dirichlet,0.41870242018547155,0.0803879491632783,0.8326365321008514,0.6215956184912167,0.23676582096774554
10003,Other,Island,0.8022975614483457,0.7516559411078555,0.8495652865469733,0.8237373609027658,0.7809575378157332
10003,Poultry,Dirichlet,0.10108428509429948,0.003641407782048794,0.4755709632840734,0.23430324187895496,0.03360695828491933
10003,Poultry,Island,0.02576281582439783,0.012891040894282441,0.044754241109392585,0.03331506115110047,0.019460509737999402
10003,Ruminants,Dirichlet,0.14179271069768762,0.005561606814600678,0.5692219875177247,0.30758562947900686,0.04967350379786666
10003,Ruminants,Island,0.009567978354690962,0.0014374461468436123,0.02667924737948634,0.015761265824714668,0.005032488310526081
10003,Water,Dirichlet,0.20461710972221647,0.00829514869431614,0.6833012548461317,0.406867599799976,0.07072621090774578
10003,Water,Island,0.15987041805832086,0.1142268415759777,0.210599847722185,0.1812294882328685,0.1395863129067957
10004,Other,Dirichlet,0.4176992790389049,0.07364034828938665,0.831756183850607,0.6169033794269118,0.23199262430158565
10004,Other,Island,0.8023236453385142,0.7516869094167304,0.8495847433655763,0.8237621272086416,0.7809843818198727
10004,Poultry,Dirichlet,0.10538066219901121,0.004000552468463339,0.49164054155279713,0.23108230405346364,0.0359671131918402
10004,Poultry,Island,0.02576057525158975,0.012890108875775868,0.04475205451247401,0.0333127964436743,0.019458784604502188
10004,Ruminants,Dirichlet,0.1425803156230528,0.006022352207087472,0.5644741314573032,0.3076324708407928,0.04852448236129343
10004,Ruminants,Island,0.009567387233935291,0.0014373449663374954,0.02667744613388722,0.015760314716573073,0.005032168886740526
10004,Water,Dirichlet,0.20589173225863477,0.008699218304655648,0.6826382133044125,0.4061753404645132,0.0703035242696116
10004,Water,Island,0.1598487267369454,0.1142104509966046,0.21057271955612064,0.18120723057763669,0.139566458862998
10005,Other,Dirichlet,0.22675092193768848,0.009252173378248121,0.7371758093828308,0.4540285035270512,0.08049723055344751
10005,Other,Island,0.203767985539871,0.15763192489081956,0.2611904475207254,0.2265048854961013,0.18295203692884357
10005,Poultry,Dirichlet,0.1330983836723335,0.005256127193492582,0.5854844029451685,0.2976446076776374,0.04418520166272883
10005,Poultry,Island,0.012329022219180207,0.006420578254887007,0.021165663238487314,0.01588788170200083,0.00947043222244407
10005,Ruminants,Dirichlet,0.19079128088026615,0.007901292421463592,0.6979504823148622,0.3986322322527749,0.06824644042019701
10005,Ruminants,Island,0.2145668315527412,0.13318445806749155,0.3109412917400082,0.2550519160541315,0.17693113957235557
10005,Water,Dirichlet,0.27216221106241667,0.012449840232233084,0.789883232001348,0.510578831934044,0.10272653270477405
10005,Water,Island,0.5666222767575244,0.47909269866362786,0.6492495037798018,0.6029760071465526,0.528381567599261
10007,Other,Dirichlet,0.8359566914394608,0.6024051199846328,0.9599294623257284,0.9030238167065707,0.7470962860768651
10007,Other,Island,0.802603434907361,0.7520521151143915,0.8497927628978755,0.824013142412485,0.781266584017223
10007,Poultry,Dirichlet,0.02975345540577887,0.0011173590025408146,0.15100743674716902,0.06811467071253355,0.009457087225922086
10007,Poultry,Island,0.025694309005138877,0.012861516606302536,0.044674243355893185,0.03323048011168834,0.019415345658364044
10007,Ruminants,Dirichlet,0.04183376913035701,0.0014497171643122963,0.20110422726869687,0.09183689261870284,0.013799308221080529
10007,Ruminants,Island,0.009544947173690215,0.0014339574476353852,0.026617165093460134,0.015726842757329836,0.00502011892708727
10007,Water,Dirichlet,0.05748242025886878,0.0022908387219927194,0.2720172840605075,0.12995871661880923,0.01904784075594839
10007,Water,Island,0.15968504105258022,0.11409414463198403,0.21032418731194727,0.18099203256098034,0.13942604838833975
10010,Other,Dirichlet,0.6165392716927345,0.23664757716700166,0.898194143213392,0.7614756726255341,0.44890750710278254
10010,Other,Island,0.7857854944754643,0.7377097920867862,0.830239127856248,0.8059071237824618,0.7655824696198675
10010,Poultry,Dirichlet,0.06948705268772365,0.002344468814950677,0.34508450906128757,0.15757382558031807,0.021867330755078237
10010,Poultry,Island,0.024945803600620185,0.012457739738416615,0.043352939092181256,0.03219366921456435,0.01882170570424018
10010,Ruminants,Dirichlet,0.09613114009137336,0.0035671601051140405,0.42849580113299235,0.21099268452005676,0.03253060580420189
10010,Ruminants,Island,0.009324441340274728,0.0014512185023239906,0.025885409669866286,0.015339631515556403,0.004930035219413231
10010,Water,Dirichlet,0.13563847554126685,0.005414983041198239,0.5224676760871614,0.2828331935381214,0.04587413133119869
10010,Water,Island,0.17792457482807172,0.13485531486929062,0.2254054126011435,0.19767001557745756,0.15867645029589283
10011,Other,Dirichlet,0.4232366885120227,0.076161699829904,0.8284840262822315,0.6215540433590838,0.23610047602024678
10011,Other,Island,0.8018379634537389,0.7513062956710717,0.8489478301399027,0.8231044648633072,0.7805651747579695
10011,Poultry,Dirichlet,0.1024206156450566,0.004309588331484328,0.4718563484449436,0.22587757170729372,0.03271390472687186
10011,Poultry,Island,0.025481242766741102,0.012720515179139125,0.044253418929385724,0.0329480713652746,0.01923179270137033
10011,Ruminants,Dirichlet,0.14810798818616652,0.005420693216687792,0.5755841140196128,0.3084935123216037,0.04950913385097802
10011,Ruminants,Island,0.009487754771829619,0.0014266162164388503,0.026450993127453,0.015641980669171673,0.004992377806180453
10011,Water,Dirichlet,0.20402889373019406,0.00866482572297118,0.6770074769313127,0.39794929845647564,0.07583400807639959
10011,Water,Island,0.16084519474987247,0.11507395588192212,0.21125827749078055,0.18207870947481336,0.1405680342200745
10013,Other,Dirichlet,0.16627433566983485,0.0067285777386267955,0.6142934997896325,0.3442095684128761,0.058207797407375694
10013,Other,Island,0.09921489832728447,0.06515995723041587,0.14013526770874063,0.11612974268989706,0.08401405305336096
10013,Poultry,Dirichlet,0.0998004977746208,0.0036801905605556373,0.467654205504351,0.22258493141336072,0.032061165466204015
10013,Poultry,Island,0.009023594065534633,0.0017905147301364472,0.023274327069143334,0.014534601774395414,0.005006197801921495
10013,Ruminants,Dirichlet,0.13565157892551952,0.005265562113711828,0.5559814894536249,0.2919188261390745,0.04694408268332815
10013,Ruminants,Island,0.011915023075571303,0.0020521655155418157,0.0308672787171679,0.019053429819247514,0.006643975427542499
10013,Water,Dirichlet,0.4778209778637519,0.10010840569859972,0.8534259610277226,0.6716669167615975,0.28616519822594755
10013,Water,Island,0.8774313244901644,0.8345629194869146,0.9153852350270448,0.8940045909282978,0.8593971289552664
10016,Other,Dirichlet,0.1663111930114019,0.007008480154914761,0.6251209832676813,0.3425046251755887,0.05858277446105405
10016,Other,Island,0.09756778083101958,0.06376480905636468,0.13832479691966582,0.11446906622115252,0.08245525287740849
10016,Poultry,Dirichlet,0.09673897193098419,0.0038035680268960117,0.4726919294593727,0.22622443404889567,0.03152108772005568
10016,Poultry,Island,0.008939201677425308,0.001748391974655267,0.023079964428072083,0.014389204430669027,0.004932740446950173
10016,Ruminants,Dirichlet,0.13863201989236382,0.0056695344471334,0.5693719995286867,0.29869445766889813,0.04642777764969393
10016,Ruminants,Island,0.011707866626422331,0.0019765143959405633,0.030404316727207878,0.018739473450623035,0.006515338713001647
10016,Water,Dirichlet,0.4748195368739563,0.09452166945805242,0.8550749824323547,0.6737378422822423,0.2805545780787262
10016,Water,Island,0.8794194033863465,0.836666149527735,0.917058627595458,0.8958972972132666,0.861330944209477
10017,Other,Dirichlet,0.16694309362124726,0.0074937040701592884,0.6226040560329602,0.3435534848795426,0.05957958121368828
10017,Other,Island,0.09907435083727396,0.06483119710810185,0.14031303296582257,0.11621068872748798,0.08373338629431105
10017,Poultry,Dirichlet,0.0995682330487612,0.003968837203018289,0.4644329681602744,0.22301617932969353,0.032904513863241946
10017,Poultry,Island,0.00909320406253799,0.0017811886380056188,0.023506857327941867,0.014668198920983668,0.00502729393560584
10017,Ruminants,Dirichlet,0.14118644318040802,0.004851359973576149,0.5671248974564703,0.29861022991788816,0.04599393807392942
10017,Ruminants,Island,0.012037202542785234,0.0020337762654650034,0.03125724022949108,0.01926360957080666,0.00670158341060627
10017,Water,Dirichlet,0.4755917279610911,0.0904251373914904,0.862366967695898,0.6697732189957019,0.2793407477303251
10017,Water,Island,0.8773289367207239,0.8339688886752323,0.9155342295369111,0.8940795210945423,0.8590450857730674
10019,Other,Dirichlet,0.23036026104608287,0.010567579603829036,0.7374183530727764,0.45731713501411686,0.08288454260408243
10019,Other,Island,0.19530511158872,0.1423510135066329,0.26126129179115587,0.22263506123914734,0.17115499981697496
10019,Poultry,Dirichlet,0.13941211419594735,0.0056884270897574925,0.601304381492868,0.3009181812077284,0.04617873042781911
10019,Poultry,Island,0.08092381957393942,0.04400932349210186,0.13153276656158566,0.1015187305126857,0.0633989820337954
10019,Ruminants,Dirichlet,0.1929468938879726,0.007622794799545251,0.6857779363321465,0.3903964866117072,0.06766812002153384
10019,Ruminants,Island,0.25221407351829983,0.1589099484418872,0.3592592452095715,0.2972611541204685,0.2094276722157355
10019,Water,Dirichlet,0.27066543037961877,0.012802176982371011,0.7774922628596874,0.5058586860175901,0.09925466696457015
10019,Water,Island,0.46593593422129687,0.3760796876344056,0.5583423301885351,0.5049602606492949,0.4263371386844814
10020,Other,Dirichlet,0.18468256692879353,0.007796909619459354,0.645240977630286,0.36950591674023037,0.06446767225823079
10020,Other,Island,0.01602817383575278,0.0063619067068330865,0.03111820666784167,0.02198028789336324,0.011145732917305107
10020,Poultry,Dirichlet,0.10703922717812725,0.0037285633877567857,0.48093225022171043,0.2354841767360603,0.03410866363870523
10020,Poultry,Island,0.017422954663394875,0.0045806052580472075,0.036310667560011056,0.02500147535003633,0.011130787864376076
10020,Ruminants,Dirichlet,0.3604441214564747,0.05938318236409828,0.7881963114394483,0.5566842728789199,0.19558024867040075
10020,Ruminants,Island,0.8883151286502939,0.8518843579215795,0.9211189463109719,0.9036748035918684,0.8728396698427373
10020,Water,Dirichlet,0.21321773820610368,0.008779058101940889,0.69292167742429,0.4204275819046203,0.07656426925407851
10020,Water,Island,0.07624941696741092,0.048044570806222466,0.10981302045297334,0.09053652856475744,0.06308014595884964
10023,Other,Dirichlet,0.19520721813012276,0.00903587680769375,0.6582978189154812,0.38710030452472804,0.06994846686370726
10023,Other,Island,0.0321832910434023,0.01654741715068346,0.053825634224991696,0.041145203715332784,0.024593054595498414
10023,Poultry,Dirichlet,0.27585010093826023,0.04174991495803165,0.7093427474022674,0.4551276819498098,0.13964946244949547
10023,Poultry,Island,0.9157427315409732,0.8802291566246155,0.945511034467362,0.9291337521228198,0.9010528304370284
10023,Ruminants,Dirichlet,0.1623753158779448,0.00617237386740015,0.5949926234295136,0.3287130314933598,0.05619717983307546
10023,Ruminants,Island,0.027271728689536194,0.010400473281144552,0.051777686324497474,0.03715609910232542,0.01896710303885483
10023,Water,Dirichlet,0.22536023271871086,0.008895962022060189,0.6942891880190538,0.43047385942523997,0.07955895304894378
10023,Water,Island,0.02234015458504035,0.007456840202653758,0.04636074848803017,0.03190510714090028,0.014838013929498
10024,Other,Dirichlet,0.16664901187958348,0.006122456835222581,0.6212765005380307,0.3470242992808993,0.055804172283120124
10024,Other,Island,0.09924317800367484,0.06494994200823272,0.14062573208807766,0.11640257702600336,0.08387748439591008
10024,Poultry,Dirichlet,0.1016251299528387,0.003822996007993712,0.4710647577919512,0.2262732543252207,0.03256245136388271
10024,Poultry,Island,0.009130931726930507,0.0017903686705673528,0.023579300828044034,0.014718421432062102,0.005040372097599289
10024,Ruminants,Dirichlet,0.14163474804775428,0.006116553154226494,0.5632782212231596,0.2956125855372753,0.048437869535120213
10024,Ruminants,Island,0.011954798122618869,0.002018756449672664,0.031112249161658376,0.01915220275998928,0.006660892534991047
10024,Water,Dirichlet,0.4742161246408766,0.09240400782368109,0.859438111628351,0.6644267210140559,0.28428667030951493
10024,Water,Island,0.8771793394705218,0.8337301690265949,0.9155149415096165,0.8939884620251225,0.8587799230193189
10025,Other,Dirichlet,0.17004909122643583,0.00608385430700101,0.6115310377558444,0.3532386175194775,0.058296222959697795
10025,Other,Island,0.09922945526170264,0.064933901318942,0.140602125147986,0.11638061024079782,0.08386302625065886
10025,Poultry,Dirichlet,0.09912936279510377,0.0035795823888315455,0.46973000380737373,0.22444059246735876,0.03244541999415969
10025,Poultry,Island,0.009127816109912243,0.0017896801489823795,0.02357406490245549,0.01471415764418344,0.005038701639581859
10025,Ruminants,Dirichlet,0.13668723609376374,0.005780406331260025,0.562044968012902,0.29510392583734313,0.04564914293027228
10025,Ruminants,Island,0.011951485843293003,0.0020176725764579555,0.031101094393019262,0.019145745803329107,0.0066588673651005814
10025,Water,Dirichlet,0.47407172022193045,0.09308726114017798,0.8550416363886567,0.6724607507645695,0.2764082299606634
10025,Water,Island,0.8772021970298554,0.8337438732600801,0.9155334076477614,0.8940120770004711,0.8588147014781744
10035,Other,Dirichlet,0.42687589117163705,0.07877373178220813,0.8308814427297212,0.6227724510983574,0.23772296836953274
10035,Other,Island,0.8035924221450803,0.753212393257725,0.8505226404594642,0.8248213271964657,0.7823798544693268
10035,Poultry,Dirichlet,0.10184481774348189,0.004046422797807652,0.48230605888776984,0.2284327479539505,0.03350798787560686
10035,Poultry,Island,0.025516156688659447,0.01275542623209078,0.04432231522102923,0.03300095954936045,0.019264016293618378
10035,Ruminants,Dirichlet,0.1428246248576559,0.005765180050953888,0.5736031676188972,0.30485432138063934,0.04850908202613586
10035,Ruminants,Island,0.009500481636384443,0.001428142552563249,0.026479198570328558,0.015661637902451803,0.005000883208403602
10035,Water,Dirichlet,0.20116331491285,0.008851049004023658,0.6811707206532801,0.39831419303092785,0.07228920048147601
10035,Water,Island,0.1589702518742589,0.11360186985369138,0.2093169220453589,0.18026715837718882,0.13889413509600715
10036,Other,Dirichlet,0.17352446695590013,0.00826706693739379,0.6279829109402199,0.356861255679783,0.06276095103215079
10036,Other,Island,0.014195861618112132,0.004262865299786282,0.02983588878523503,0.020302414498432647,0.009114702380333956
10036,Poultry,Dirichlet,0.10660277211405,0.003953304329989388,0.47798157671359087,0.24017235360704714,0.03644637207943972
10036,Poultry,Island,0.01791359884945142,0.004544320482544184,0.037590039105113146,0.025780380989440188,0.011370185824710574
10036,Ruminants,Dirichlet,0.36493914046882336,0.060261957550750575,0.7901115623451527,0.5630839123110832,0.19706765373008592
10036,Ruminants,Island,0.9075729740943173,0.8714055193688226,0.9395924516160974,0.9224839770188857,0.8922277679517818
10036,Water,Dirichlet,0.217304491917667,0.009098987920012548,0.6901661424795457,0.43010821523284104,0.07691164245555293
10036,Water,Island,0.05838487313032392,0.03203318218302778,0.09037491397266144,0.0718509278202171,0.04607265124983834
10038,Other,Dirichlet,0.4141739213387843,0.07738986165002847,0.8284553245467897,0.6204539854256901,0.23257766063397844
10038,Other,Island,0.8020224591758718,0.7514530211944132,0.8491531198771073,0.8233538303018253,0.780696934847198
10038,Poultry,Dirichlet,0.10106875715217545,0.0035945900373244863,0.47493544859473175,0.2274763531480631,0.03226146697631569
10038,Poultry,Island,0.025620100827215057,0.012812099632598786,0.044531873975311775,0.03313287716455876,0.01935181565956874
10038,Ruminants,Dirichlet,0.14549342074962218,0.006350022267032398,0.5866480305532799,0.3101602711549984,0.050149924752505244
10038,Ruminants,Island,0.009508649460702437,0.0014286491775085694,0.02652430391642998,0.015677239769124454,0.005002488200789117
10038,Water,Dirichlet,0.20979662123925252,0.0097931470934594,0.674506779868958,0.4072511869709242,0.07312023037256374
10038,Water,Island,0.16044670272372688,0.11477386745126793,0.2110851730162132,0.1817721107029324,0.1402045445651456
10039,Other,Dirichlet,0.4229438826266272,0.07927672306428146,0.8335263659981024,0.6201978878208759,0.23718809983081557
10039,Other,Island,0.8020224591758718,0.7514530211944132,0.8491531198771073,0.8233538303018253,0.780696934847198
10039,Poultry,Dirichlet,0.10498884145732346,0.0039025623398007358,0.46979545916839516,0.2320935113590623,0.03303516199825679
10039,Poultry,Island,0.02562010082721506,0.012812099632598786,0.04453187397531177,0.03313287716455876,0.01935181565956874
10039,Ruminants,Dirichlet,0.14734869014445157,0.005499042759891848,0.5788615182165792,0.3061142594572548,0.04932717285475261
10039,Ruminants,Island,0.009508649460702435,0.0014286491775085694,0.026524303916429973,0.015677239769124454,0.005002488200789117
10039,Water,Dirichlet,0.2005702726356764,0.009041289058148404,0.6783958175160304,0.39965142758179073,0.07209037957263892
10039,Water,Island,0.16044670272372688,0.11477386745126791,0.21108517301621318,0.18177211070293242,0.1402045445651456
10040,Other,Dirichlet,0.41851823452776493,0.07600244403608683,0.8275998658100183,0.6222638949701553,0.23732629666614086
10040,Other,Island,0.8019506658275635,0.7512476642913446,0.8491069713285372,0.8233591573083519,0.7805421197915614
10040,Poultry,Dirichlet,0.10094759022652358,0.003711555381699858,0.4771633441856835,0.2296678729132674,0.033869584154462846
10040,Poultry,Island,0.025707708011562795,0.012868074618580099,0.04467867754989787,0.033244066329952,0.019422742963338797
10040,Ruminants,Dirichlet,0.14271820852893077,0.005625746819494542,0.5776709828390484,0.306858641167936,0.04791309732525602
10040,Ruminants,Island,0.009548103904404748,0.0014344014150313139,0.02662512513484582,0.01573225949140135,0.005021320108941653
10040,Water,Dirichlet,0.20615046471316384,0.00809008102981108,0.6771176473013253,0.4055380425187288,0.07213326334332712
10040,Water,Island,0.16033509339837643,0.11463195852485047,0.211062898794943,0.18169322713339825,0.1400884789425927
10041,Other,Dirichlet,0.23248606085162757,0.010301197737622088,0.7468323683955009,0.45717265522291156,0.08197286909379058
10041,Other,Island,0.5047201763385349,0.44681209494668644,0.565350136649447,0.5312085142245393,0.4794077475838831
10041,Poultry,Dirichlet,0.13532873392694975,0.004712564220273036,0.5812921427047746,0.30083443443838925,0.04393435621350249
10041,Poultry,Island,0.08947050699706349,0.05018238098208206,0.14116084424992414,0.1110043795476069,0.07123536471655582
10041,Ruminants,Dirichlet,0.18966965895633564,0.008217706434783376,0.6889648433505784,0.39293849672394937,0.06455217507920119
10041,Ruminants,Island,0.06533718447085812,0.038209263858864015,0.10238123411819766,0.08013747835191629,0.05246542051836795
10041,Water,Dirichlet,0.27289104774815753,0.012349121703913172,0.780611257924136,0.510595099883805,0.10031066365297792
10041,Water,Island,0.3364745072744802,0.2810931119791194,0.393417775921541,0.3614206886042113,0.31178520682590566
10042,Other,Dirichlet,0.2307638726959585,0.010509416039136731,0.7397217640138378,0.4518472195797164,0.08369584248974771
10042,Other,Island,0.5047201763385349,0.44681209494668644,0.565350136649447,0.5312085142245393,0.4794077475838831
10042,Poultry,Dirichlet,0.13877335654069517,0.005118168600856201,0.6026903733645828,0.3022468155806051,0.045832461708364206
10042,Poultry,Island,0.08947050699706349,0.05018238098208206,0.14116084424992414,0.1110043795476069,0.07123536471655582
10042,Ruminants,Dirichlet,0.19022436779750024,0.00787833207619573,0.6834544776851094,0.3951796104338229,0.06710095104784666
10042,Ruminants,Island,0.06533718447085812,0.038209263858864015,0.10238123411819766,0.08013747835191629,0.05246542051836795
10042,Water,Dirichlet,0.2668851581738351,0.012562664351469336,0.7708321197825188,0.5025287972655985,0.09871413722771405
10042,Water,Island,0.3364745072744802,0.2810931119791194,0.393417775921541,0.3614206886042113,0.31178520682590566
10043,Other,Dirichlet,0.41901625624006855,0.0788591319763847,0.8333274865946485,0.6161388937018653,0.23679885799461395
10043,Other,Island,0.8035367097846919,0.7531341682000632,0.8504557971130733,0.8247532502767858,0.7823134652029747
10043,Poultry,Dirichlet,0.10306932112658249,0.00368456070315823,0.47689604411700287,0.2288727277485506,0.033360632758094345
10043,Poultry,Island,0.025513510143193988,0.012755610931682836,0.044316395919194715,0.032992767918823156,0.019265282527480554
10043,Ruminants,Dirichlet,0.14613727855840525,0.005548101332788507,0.5728845542925953,0.3089215076954845,0.048572110273653324
10043,Ruminants,Island,0.0095020193915224,0.0014283958799175777,0.026485144025702533,0.015664574167258687,0.005001723825241379
10043,Water,Dirichlet,0.2044870991333753,0.009335515396959038,0.6769615648680701,0.3983642803009861,0.07289272231497967
10043,Water,Island,0.15902908016012585,0.11366098207336144,0.2093965349768107,0.18033280019123554,0.13896137662935848
10048,Other,Dirichlet,0.4208203131856234,0.08235542955479616,0.8302800663073299,0.6157749350729174,0.2371352275371923
10048,Other,Island,0.803566361208823,0.7531347620832253,0.8505221414514664,0.824812251520194,0.7822968851238943
10048,Poultry,Dirichlet,0.10260536660029906,0.004307670892384462,0.47199028388628156,0.22761675853596314,0.03323467480867334
10048,Poultry,Island,0.02553131468369478,0.012772234848821541,0.04435500002847133,0.033022276765198026,0.019279996420858408
10048,Ruminants,Dirichlet,0.14502871516063742,0.005575914352562293,0.5791040076479964,0.30634756699640753,0.0481691738914624
10048,Ruminants,Island,0.009478485833018097,0.0014225106106992619,0.02644106567321495,0.015622383642783035,0.004986153698856561
10048,Water,Dirichlet,0.207152738749659,0.008253394644337402,0.6742858749073046,0.4065075183092481,0.0732296600718753
10048,Water,Island,0.15899942546064666,0.11360354965019745,0.2094983048250024,0.18032711218067166,0.13890087062848513
10049,Other,Dirichlet,0.41819613615691664,0.08070356873897663,0.8352224350397001,0.6175005139224178,0.23886792338604734
10049,Other,Island,0.803566361208823,0.7531347620832253,0.8505221414514664,0.824812251520194,0.7822968851238943
10049,Poultry,Dirichlet,0.10209481862408258,0.003593030836600755,0.4753719737960484,0.22875469436263002,0.033351825631798386
10049,Poultry,Island,0.025531314683694784,0.012772234848821541,0.04435500002847133,0.03302227676519802,0.019279996420858408
10049,Ruminants,Dirichlet,0.14301431804146927,0.005333781640875867,0.5625571924872813,0.30657201417353774,0.04737397613011455
10049,Ruminants,Island,0.009478485833018097,0.0014225106106992619,0.026441065673214956,0.015622383642783037,0.004986153698856561
10049,Water,Dirichlet,0.20668790727411063,0.008433779090992487,0.6702248313276069,0.4099063347876711,0.07283418749747682
10049,Water,Island,0.15899942546064666,0.11360354965019745,0.2094983048250024,0.1803271121806716,0.13890087062848513
10050,Other,Dirichlet,0.4280142609878774,0.08292299663405983,0.8307499618763405,0.624918595454057,0.24359819581530812
10050,Other,Island,0.802389669691514,0.7517697707457128,0.8496255203870398,0.8238232739081028,0.7810441415921119
10050,Poultry,Dirichlet,0.10237098584582938,0.0037829578228305532,0.47481296869865103,0.23093832939410958,0.03345366700532025
10050,Poultry,Island,0.025743168382989033,0.012883002403710495,0.04473318826643696,0.033291162744227186,0.01944801682391794
10050,Ruminants,Dirichlet,0.13948658972925695,0.005248984356194808,0.5803212481663703,0.30109004734015016,0.046827035206313296
10050,Ruminants,Island,0.009562105595814718,0.001436489632336006,0.026662208061623987,0.01575190714185463,0.005029251951774112
10050,Water,Dirichlet,0.20386076388901303,0.008871375441967944,0.675404336386875,0.3969472568245733,0.07213989891728584
10050,Water,Island,0.1598091469782128,0.11418304118919928,0.2105113761049898,0.18115361131893642,0.13953899891826024
10051,Other,Dirichlet,0.19303919544118475,0.007594942740819639,0.6500522313191376,0.3839065827018746,0.0674050469499654
10051,Other,Island,0.03198172777665203,0.016444912867824273,0.05354717960747565,0.04087820098088871,0.02442261999659973
10051,Poultry,Dirichlet,0.2816073361564073,0.042010936646933505,0.7156062751447722,0.4613730557108196,0.1438445816733027
10051,Poultry,Island,0.9161908246021313,0.8808288007114259,0.9458176934468067,0.9295409905720056,0.9015644753884562
10051,Ruminants,Dirichlet,0.1538816960455126,0.005711234328599752,0.593789779679223,0.3255266336530588,0.05143147323232661
10051,Ruminants,Island,0.027086300444647722,0.010335072047902497,0.05147606465977482,0.03692677213613329,0.018858239973865074
10051,Water,Dirichlet,0.2293801115312115,0.010119121078769501,0.7077185928636583,0.43450449322304047,0.08029018254589575
